Mock_mean_up	NT_mean_up	T_mean_up	Check_Mock_NT_up	Check_Mock_T_up	Checkreverse
ENSG00000270469	-1.03274787070134	0.963670119854166	0.0690777508471751	1	1	1
ENSG00000270503	-1.14788822065345	0.465479947287545	0.682408273365907	1	1	0
ENSG00000270512	-1.12721953242528	0.780478607425957	0.346740924999319	1	1	1
ENSG00000270605	-1.15258845854455	0.515838593286658	0.636749865257891	1	1	0
ENSG00000270612	-1.14801217992007	0.681481789847829	0.466530390072245	1	1	1
ENSG00000270641	-1.15331894307058	0.527755875901336	0.625563067169239	1	1	0
ENSG00000270655	-1.13320143802868	0.758670694901513	0.374530743127166	1	1	1
ENSG00000270669	-1.08846711584954	0.878044137873396	0.210422977976144	1	1	1
ENSG00000270681	-1.13892912145208	0.734177469240528	0.404751652211548	1	1	1
ENSG00000270691	-1.03256693475096	0.963892832720144	0.0686741020308183	1	1	1
ENSG00000270788	-1.10100939728542	0.851891045906322	0.249118351379094	1	1	1
ENSG00000270863	-1.15143475993962	0.650873851428342	0.500560908511275	1	1	1
ENSG00000270892	-1.06631834310566	0.916856830351139	0.149461512754518	1	1	1
ENSG00000270902	-1.08112930336869	0.891804700722255	0.189324602646432	1	1	1
ENSG00000270917	-1.1212358284813	0.799621392661757	0.321614435819543	1	1	1
ENSG00000270923	-1.15407126476503	0.544025984054667	0.610045280710365	1	1	0
ENSG00000270926	-1.073436472936	0.905229571338499	0.168206901597503	1	1	1
ENSG00000270945	-0.82681435187905	1.11146413682819	-0.284649784949141	1	1	1
ENSG00000270964	-1.12197169470604	0.324586530076421	0.797385164629619	1	1	0
ENSG00000270977	-1.13472634141304	0.752557926511144	0.382168414901896	1	1	1
ENSG00000270978	-1.09203985712974	0.870961019887651	0.221078837242092	1	1	1
ENSG00000271070	-1.05967865842542	0.927093474135425	0.132585184289995	1	1	1
ENSG00000271072	-1.14198719980955	0.718976459058678	0.423010740750868	1	1	1
ENSG00000271122	-1.1289565622838	0.354495400036649	0.77446116224715	1	1	0
ENSG00000271151	-1.08918756066406	0.21255034451224	0.876637216151818	1	1	0
ENSG00000271164	-0.887002584206583	1.08375109624862	-0.196748512042038	1	1	1
ENSG00000271199	-1.09369279615584	0.86759092371728	0.226101872438558	1	1	1
ENSG00000271234	-1.12801870208913	0.7777389835312	0.350279718557925	1	1	1
ENSG00000271284	-0.950018609684514	1.04342682827009	-0.0934082185855729	1	1	1
ENSG00000271286	-1.04587164469844	0.94674518646454	0.0991264582339027	1	1	1
ENSG00000271329	-1.08894955431864	0.877103175093009	0.211846379225627	1	1	1
ENSG00000271332	-1.15388346201626	0.614554455770316	0.539329006245939	1	1	1
ENSG00000271339	-1.139551236159	0.731229125710564	0.408322110448434	1	1	1
ENSG00000271396	-1.14734883847065	0.46101128353851	0.686337554932139	1	1	0
ENSG00000271401	-0.926470201363144	1.06009331205979	-0.133623110696643	1	1	1
ENSG00000271404	-1.10152291033977	0.850737218353262	0.25078569198651	1	1	1
ENSG00000271440	-0.956081648464677	-0.082700569907419	1.0387822183721	1	1	0
ENSG00000271532	-1.1026703348031	0.84813240384237	0.254537930960735	1	1	1
ENSG00000271580	-1.15427165703731	0.549883189742587	0.604388467294722	1	1	0
ENSG00000271639	-1.04758180781013	0.944420511706215	0.103161296103911	1	1	1
ENSG00000271717	-1.00959542255451	0.990120090802185	0.019475331752321	1	1	1
ENSG00000271752	-1.15308382228028	0.523643195686679	0.6294406265936	1	1	0
ENSG00000271761	-0.958573907433411	1.036828026635	-0.0782541192015885	1	1	1
ENSG00000271778	-1.14969346489857	0.667872011686341	0.481821453212234	1	1	1
ENSG00000271825	-1.104680853122	0.843476407778079	0.261204445343925	1	1	1
ENSG00000271907	-1.09385652226904	0.86725376982391	0.226602752445126	1	1	1
ENSG00000271967	-1.15354761707506	0.532098072893478	0.621449544181583	1	1	0
ENSG00000271991	-1.02904147747506	0.0608631275074672	0.968178349967589	1	1	0
ENSG00000271996	-1.1045133564146	0.843868893531547	0.260644462883055	1	1	1
ENSG00000272024	-1.11069204835479	0.828791412310172	0.281900636044615	1	1	1
ENSG00000272031	-1.04187431342772	0.952067573484286	0.0898067399434306	1	1	1
ENSG00000272033	-1.15470018896494	0.578128042579099	0.576572146385846	1	1	1
ENSG00000272055	-1.04234398286091	0.951450117815292	0.0908938650456141	1	1	1
ENSG00000272070	-1.10080771659666	0.852342226696467	0.248465489900197	1	1	1
ENSG00000272096	-1.14881678510934	0.675229995836346	0.47358678927299	1	1	1
ENSG00000272097	-1.13888704522238	0.734374488983432	0.404512556238944	1	1	1
ENSG00000272103	-1.14634299549119	0.453074443176362	0.693268552314833	1	1	0
ENSG00000272108	-1.10174034676287	0.850246452061154	0.251493894701721	1	1	1
ENSG00000272113	-1.12643728320371	0.343322563291023	0.783114719912687	1	1	0
ENSG00000272140	-1.15466628069496	0.585036072876278	0.569630207818687	1	1	1
ENSG00000272226	-1.1023487145776	0.848866284626155	0.253482429951449	1	1	1
ENSG00000272248	-0.895147986305554	1.0792642352492	-0.184116248943642	1	1	1
ENSG00000272255	-0.951518139685767	1.04229231898781	-0.09077417930204	1	1	1
ENSG00000272304	-1.10943024315183	0.277454591234765	0.831975651917064	1	1	0
ENSG00000272312	-1.15066256821039	0.658888094657055	0.491774473553337	1	1	1
ENSG00000272345	-1.15460241571897	0.590337549828917	0.56426486589005	1	1	1
ENSG00000272371	-1.03646086450505	0.959038391869958	0.0774224726350912	1	1	1
ENSG00000272382	-1.15173181183196	0.647527438209853	0.504204373622105	1	1	1
ENSG00000272438	-1.0598474027648	0.926840080660867	0.133007322103936	1	1	1
ENSG00000272444	-1.15241244719322	0.639128109022924	0.513284338170295	1	1	1
ENSG00000272477	-1.147274893564	0.686863940802991	0.460410952761008	1	1	1
ENSG00000272506	-1.15297360293958	0.521815939089683	0.631157663849902	1	1	0
ENSG00000272514	-1.04550627656679	0.947238084123152	0.0982681924436415	1	1	1
ENSG00000272562	-1.14149807744608	0.72153565746016	0.419962419985922	1	1	1
ENSG00000272572	-1.11496732111407	0.817552698767628	0.297414622346444	1	1	1
ENSG00000272631	-1.14311974197686	0.430287291812347	0.712832450164515	1	1	0
ENSG00000272666	-1.12694098477921	0.345518633900958	0.781422350878249	1	1	0
ENSG00000272674	-1.10517170498804	0.84232129539041	0.262850409597633	1	1	1
ENSG00000272682	-1.03393957227435	0.962196380877261	0.0717431913970881	1	1	1
ENSG00000272689	-1.15230971428566	0.511837349633814	0.640472364651848	1	1	0
ENSG00000272692	-1.10288325130356	0.255238316258438	0.847644935045122	1	1	0
ENSG00000272716	-1.15469990448895	0.578397773753611	0.576302130735335	1	1	1
ENSG00000272735	-1.11821866012465	0.30972955720217	0.808489102922476	1	1	0
ENSG00000272744	-1.06486485916999	0.91914566155237	0.145719197617624	1	1	1
ENSG00000272745	-1.11386447684461	0.820521778081527	0.293342698763084	1	1	1
ENSG00000272754	-1.12088614905704	0.800673548530186	0.32021260052685	1	1	1
ENSG00000272764	-1.14157154000453	0.420416842730815	0.721154697273714	1	1	0
ENSG00000272810	-1.07498765513986	0.172389519224101	0.902598135915755	1	1	0
ENSG00000272812	-1.12925435062974	0.773405667233602	0.355848683396133	1	1	1
ENSG00000272842	-1.14218115618108	0.424234679847978	0.717946476333107	1	1	0
ENSG00000272870	-1.14912986207923	0.672674156183475	0.476455705895755	1	1	1
ENSG00000272892	-1.15178863588135	0.50492105754684	0.646867578334512	1	1	0
ENSG00000272910	-1.12482113235894	0.788426196499725	0.336394935859216	1	1	1
ENSG00000272918	-1.15426757323681	0.604515843343782	0.549751729893024	1	1	1
ENSG00000272966	-1.10312105002871	0.256022098176719	0.847098951851992	1	1	0
ENSG00000272980	-0.994585644413438	1.0053278081526	-0.0107421637391595	1	1	1
ENSG00000272983	-1.14454895356284	0.43996510570871	0.704583847854129	1	1	0
ENSG00000272986	-0.936480725564696	1.05326419818084	-0.116783472616148	1	1	1
ENSG00000273015	-1.1493795436417	0.478799217053996	0.670580326587706	1	1	0
ENSG00000273032	-1.15435642300842	0.601590022055697	0.552766400952725	1	1	1
ENSG00000273044	-1.14860664022394	0.676904925972226	0.471701714251714	1	1	1
ENSG00000273064	-1.07187250304308	0.164026312268593	0.907846190774483	1	1	0
ENSG00000273093	-1.15043190875348	0.661121818503496	0.489310090249986	1	1	1
ENSG00000273198	-1.12977736509681	0.771534101046312	0.358243264050503	1	1	1
ENSG00000273216	-1.08577003866128	0.883219512673745	0.202550525987538	1	1	1
ENSG00000273240	-1.11045926160981	0.829383184910521	0.281076076699293	1	1	1
ENSG00000273247	-1.15187313188946	0.64587379511048	0.505999336778975	1	1	1
ENSG00000273338	-1.1060981861449	0.265977495809284	0.840120690335615	1	1	0
ENSG00000273342	-1.09764493045676	0.859276495612803	0.238368434843957	1	1	1
ENSG00000273350	-1.14749019271184	0.685323289667218	0.462166903044619	1	1	1
ENSG00000273365	-1.15468897545577	0.572869281510814	0.581819693944953	1	1	0
ENSG00000273374	-1.08702928290564	0.880820887435958	0.206208395469682	1	1	1
ENSG00000273381	-1.15469745872508	0.579658298668101	0.575039160056981	1	1	1
ENSG00000273402	-1.09136213838027	0.872325389793647	0.219036748586626	1	1	1
ENSG00000273419	-1.10550410492111	0.841534852332589	0.263969252588521	1	1	1
ENSG00000273424	-1.13866814981248	0.403273443051564	0.735394706760913	1	1	0
ENSG00000273455	-1.14022928314161	0.4122923161546	0.72793696698701	1	1	0
ENSG00000273456	-1.14060754563083	0.726062625332746	0.41454492029808	1	1	1
ENSG00000273474	-0.586311785177261	1.15465392968546	-0.568342144508199	1	1	1
ENSG00000273654	-1.08949821232935	0.213470923969775	0.876027288359577	1	1	0
ENSG00000273702	-1.10235812448642	0.253513269727377	0.848844854759047	1	1	0
ENSG00000273711	-1.15395919665558	0.54115182501555	0.612807371640026	1	1	0
ENSG00000273724	-1.12901076986077	0.354741205066908	0.77426956479386	1	1	0
ENSG00000273763	-1.15427446048254	0.549973791425395	0.604300669057147	1	1	0
ENSG00000273792	-1.15440335975828	0.554515511535998	0.599887848222284	1	1	0
ENSG00000273890	-0.935722638018484	1.05379421493231	-0.118071576913829	1	1	1
ENSG00000273987	-1.15052817667547	0.490330667313592	0.660197509361878	1	1	0
ENSG00000274026	-1.15040082174017	0.488982883622642	0.661417938117524	1	1	0
ENSG00000274156	-1.11453972014659	0.818709928084443	0.295829792062145	1	1	1
ENSG00000274173	-1.09232922543074	0.870375419833843	0.221953805596895	1	1	1
ENSG00000274184	-1.15158083728126	0.649249124080754	0.502331713200509	1	1	1
ENSG00000274220	-1.09968763098472	0.244859659027782	0.854827971956938	1	1	0
ENSG00000274270	-1.12019735561935	0.31747053981334	0.802726815806006	1	1	0
ENSG00000274290	-1.07732441153647	0.17876071336969	0.898563698166779	1	1	0
ENSG00000274315	-1.08683629220829	0.881190488746652	0.205645803461634	1	1	1
ENSG00000274340	-1.12352275838233	0.330953106922335	0.792569651459994	1	1	0
ENSG00000274341	-1.12921305788562	0.773552460765983	0.355660597119637	1	1	1
ENSG00000274346	-0.980876621636483	1.01808477375081	-0.0372081521143262	1	1	1
ENSG00000274349	-1.10840035696459	0.834532992313607	0.27386736465098	1	1	1
ENSG00000274351	-1.00630949181059	0.993568759794517	0.0127407320160687	1	1	1
ENSG00000274386	-1.14901401501687	0.673628624581153	0.475385390435716	1	1	1
ENSG00000274397	-1.14845992202402	0.67805604457695	0.470403877447072	1	1	1
ENSG00000274451	-1.12864438979877	0.775559930713369	0.353084459085403	1	1	1
ENSG00000274541	-1.03474806327778	0.961189684987393	0.07355837829039	1	1	1
ENSG00000274551	-1.10359460527566	0.257587835752685	0.846006769522977	1	1	0
ENSG00000274603	-1.15466793816073	0.569819686830124	0.584848251330606	1	1	0
ENSG00000274666	-1.14673680394598	0.456124950740844	0.690611853205133	1	1	0
ENSG00000274678	-1.15379199708221	0.616557322293455	0.537234674788752	1	1	1
ENSG00000274698	-1.14720288729088	0.687373810868745	0.459829076422139	1	1	1
ENSG00000274719	-1.13599071018989	0.747282359006848	0.388708351183039	1	1	1
ENSG00000274828	-1.15256229631693	0.637109717363097	0.515452578953833	1	1	1
ENSG00000274898	-1.15201974240719	0.644111889000811	0.50790785340638	1	1	1
ENSG00000274918	-1.15389548827669	0.61428273578199	0.539612752494697	1	1	1
ENSG00000275004	-1.14837566997553	0.678710514135391	0.469665155840133	1	1	1
ENSG00000275040	-1.15455905602323	0.59293326929182	0.561625786731407	1	1	1
ENSG00000275197	-1.10711707620931	0.837669140994298	0.269447935215008	1	1	1
ENSG00000275236	-1.15262568114901	0.636233866657432	0.516391814491581	1	1	1
ENSG00000275294	-1.05143526922975	0.939073299829257	0.112361969400492	1	1	1
ENSG00000275345	-1.01244154955378	0.987075827316488	0.0253657222372871	1	1	1
ENSG00000275401	-1.14426032784112	0.706298813748648	0.437961514092476	1	1	1
ENSG00000275406	-1.08656806375768	0.881702976556022	0.204865087201656	1	1	1
ENSG00000275409	-0.993689671212977	1.0061930740382	-0.0125034028252209	1	1	1
ENSG00000275426	-1.11420027228753	0.819623115948963	0.294577156338564	1	1	1
ENSG00000275476	-1.08611618739505	0.882563205012261	0.203552982382788	1	1	1
ENSG00000275481	-1.12567419622439	0.785644645035387	0.340029551189003	1	1	1
ENSG00000275489	-1.15389979810847	0.614184854995224	0.539714943113244	1	1	1
ENSG00000275512	-1.07752232208119	0.89821802084796	0.179304301233229	1	1	1
ENSG00000275580	-1.15080312355945	0.657493754492339	0.493309369067108	1	1	1
ENSG00000275720	-1.01779511740658	0.981200241564071	0.036594875842511	1	1	1
ENSG00000275953	-1.00596631025259	0.993924940858158	0.0120413693944348	1	1	1
ENSG00000275956	-1.12309904083173	0.793899274799506	0.329199766032223	1	1	1
ENSG00000275963	-1.14943011033479	0.670149933968636	0.479280176366158	1	1	1
ENSG00000276071	-1.06796227834911	0.15372802739565	0.914234250953457	1	1	0
ENSG00000276103	-1.11282587361659	0.289553552005929	0.823272321610665	1	1	0
ENSG00000276110	-1.15435015539733	0.601808166230523	0.552541989166808	1	1	1
ENSG00000276334	-1.12699367821864	0.781244254573693	0.345749423644947	1	1	1
ENSG00000276417	-1.14360921298887	0.433535029308279	0.710074183680588	1	1	0
ENSG00000276462	-1.13102317324608	0.766981028934451	0.364042144311632	1	1	1
ENSG00000276644	-1.12345603863392	0.792779738511455	0.330676300122467	1	1	1
ENSG00000276768	-1.11497192559476	0.29743173027724	0.817540195317518	1	1	0
ENSG00000276791	-1.14704660985328	0.458575246578243	0.68847136327504	1	1	0
ENSG00000276997	-0.974075153326453	1.02405079507972	-0.049975641753263	1	1	1
ENSG00000277007	-1.15403934223368	0.543183338090842	0.610856004142835	1	1	0
ENSG00000277135	-1.13472088582337	0.752580267598903	0.38214061822447	1	1	1
ENSG00000277310	-1.13597048362838	0.747368338129968	0.388602145498407	1	1	1
ENSG00000277369	-1.11913172793069	0.805854580016559	0.313277147914128	1	1	1
ENSG00000277371	-1.14667150029266	0.455614244836371	0.691057255456285	1	1	0
ENSG00000277452	-1.03935851131155	0.084018362617186	0.955340148694363	1	1	0
ENSG00000277481	-1.12085463005345	0.800768060044726	0.320086570008724	1	1	1
ENSG00000277498	-1.15363749851974	0.619718533721273	0.533918964798468	1	1	1
ENSG00000277550	-1.09379814009785	0.86737406367379	0.226424076424064	1	1	1
ENSG00000277562	-0.868939995426404	1.09303469708698	-0.224094701660573	1	1	1
ENSG00000277586	-1.15034824324501	0.661916207413292	0.48843203583172	1	1	1
ENSG00000277672	-1.1363836292536	0.745601468742085	0.390782160511519	1	1	1
ENSG00000277687	-1.1250647682842	0.787636694127971	0.337428074156228	1	1	1
ENSG00000277795	-1.13046327831224	0.769044254787859	0.361419023524385	1	1	1
ENSG00000277876	-1.13328828405428	0.758329428157771	0.374958855896507	1	1	1
ENSG00000277954	-1.10488054003038	0.843007377920805	0.261873162109573	1	1	1
ENSG00000278344	-1.15469887811316	0.57565366101655	0.579045217096608	1	1	0
ENSG00000278383	-1.01859236448946	0.0382842967759806	0.98030806771348	1	1	0
ENSG00000278388	-1.15044998082963	0.660949148076672	0.489500832752953	1	1	1
ENSG00000278389	-1.0043556000091	0.995586729339818	0.00876887066927799	1	1	1
ENSG00000278390	-1.15270504163539	0.635117435871405	0.517587605763983	1	1	1
ENSG00000278464	-1.15374805125359	0.617482838357725	0.53626521289586	1	1	1
ENSG00000278477	-1.15311316892344	0.524139843419278	0.62897332550416	1	1	0
ENSG00000278505	-1.15406266063977	0.543796837879081	0.610265822760685	1	1	0
ENSG00000278518	-0.790454932943457	1.12418957058896	-0.3337346376455	1	1	1
ENSG00000278668	-1.15040045702787	0.66142140545178	0.488979051576092	1	1	1
ENSG00000278685	-1.08002463156227	0.893792044445866	0.186232587116401	1	1	1
ENSG00000278727	-1.14169421390345	0.720515879427932	0.42117833447552	1	1	1
ENSG00000278740	-1.1410580059458	0.417264622570134	0.723793383375667	1	1	0
ENSG00000278771	-1.14227906954022	0.717423147891142	0.42485592164908	1	1	1
ENSG00000278819	-1.15414934906367	0.607969011261039	0.546180337802626	1	1	1
ENSG00000278842	-1.14686891200897	0.689704718756915	0.457164193252056	1	1	1
ENSG00000278873	-1.11637056319887	0.813699614303645	0.302670948895226	1	1	1
ENSG00000278875	-1.088794881978	0.877405366921522	0.211389515056481	1	1	1
ENSG00000278876	-1.08948863043226	0.213442499466308	0.876046130965952	1	1	0
ENSG00000278880	-1.15204376914238	0.50822538403347	0.643818385108912	1	1	0
ENSG00000278916	-1.1009658659995	0.248977341960417	0.851988524039084	1	1	0
ENSG00000278917	-1.14081038340958	0.725045910238647	0.415764473170931	1	1	1
ENSG00000278959	-1.12253218573641	0.795661312506708	0.3268708732297	1	1	1
ENSG00000278966	-0.797277763919587	1.12200678653501	-0.324729022615422	1	1	1
ENSG00000278989	-1.15306481995019	0.629740874949377	0.523323945000818	1	1	1
ENSG00000279025	-1.11216566389231	0.28716713503682	0.82499852885549	1	1	0
ENSG00000279100	-1.14989958149401	0.666044326038258	0.483855255455749	1	1	1
ENSG00000279103	-1.14387039424956	0.708574835844716	0.435295558404845	1	1	1
ENSG00000279108	-1.0660719676691	0.917246759077259	0.148825208591838	1	1	1
ENSG00000279114	-1.13402819737803	0.75538882009201	0.378639377286017	1	1	1
ENSG00000279129	-1.14929081259187	0.671330312403021	0.477960500188851	1	1	1
ENSG00000279130	-1.13990909220124	0.410406916416831	0.729502175784405	1	1	0
ENSG00000279138	-1.09282676351632	0.869364227409369	0.223462536106953	1	1	1
ENSG00000279145	-1.14176967159712	0.72012126823298	0.42164840336414	1	1	1
ENSG00000279196	-1.15410203642172	0.544858361510389	0.609243674911328	1	1	0
ENSG00000279206	-1.12192825143495	0.79751802861086	0.324410222824086	1	1	1
ENSG00000279208	-1.12084317259458	0.800802402578625	0.320040770015959	1	1	1
ENSG00000279277	-1.07203385382092	0.907577907365082	0.164455946455838	1	1	1
ENSG00000279306	-1.08907096222755	0.212205329871714	0.876865632355834	1	1	0
ENSG00000279311	-1.14167542878054	0.720613919072719	0.421061509707821	1	1	1
ENSG00000279330	-1.14862225823837	0.676781519523154	0.471840738715215	1	1	1
ENSG00000279331	-1.15469373749864	0.573914750442697	0.580778987055941	1	1	0
ENSG00000279349	-1.15400756830812	0.611643345578713	0.542364222729403	1	1	1
ENSG00000279365	-1.13568099643927	0.748593107453989	0.387087888985283	1	1	1
ENSG00000279369	-1.09954945263888	0.855132305071223	0.244417147567659	1	1	1
ENSG00000279375	-1.11718077992062	0.305745914576788	0.811434865343831	1	1	0
ENSG00000279420	-0.975294963388439	1.02299764821316	-0.0477026848247214	1	1	1
ENSG00000279452	-1.13508071012474	0.383981546701049	0.751099163423695	1	1	0
ENSG00000279464	-1.08996843512177	0.875100269622352	0.214868165499418	1	1	1
ENSG00000279469	-1.14639585710175	0.692915947724926	0.453479909376824	1	1	1
ENSG00000279569	-1.13707199007749	0.742606288414492	0.394465701662994	1	1	1
ENSG00000279594	-1.09096674556466	0.873116811329187	0.217849934235475	1	1	1
ENSG00000279597	-1.01697420632136	0.982114169276815	0.0348600370445459	1	1	1
ENSG00000279608	-1.15409131884236	0.544566114634997	0.609525204207368	1	1	0
ENSG00000279662	-1.14710248201081	0.459022110110741	0.688080371900065	1	1	0
ENSG00000279699	-1.01481267663853	0.984497968407559	0.0303147082309719	1	1	1
ENSG00000279758	-1.15236251281224	0.512577173999467	0.639785338812774	1	1	0
ENSG00000279759	-1.13230370961426	0.76215244637598	0.37015126323828	1	1	1
ENSG00000279762	-1.14774317440434	0.464262261840714	0.683480912563622	1	1	0
ENSG00000279772	-1.14804794388428	0.466835171653535	0.681212772230744	1	1	0
ENSG00000279785	-1.15468861136219	0.581889423154928	0.572799188207258	1	1	1
ENSG00000279792	-1.14689659190257	0.457382988422681	0.689513603479885	1	1	0
ENSG00000279814	-1.05267548795945	0.937319176391213	0.115356311568238	1	1	1
ENSG00000279834	-1.12517975602893	0.787262723429762	0.33791703259917	1	1	1
ENSG00000279853	-1.09290529659957	0.86920411537384	0.223701181225729	1	1	1
ENSG00000279865	-1.10048197566587	0.247413370324372	0.853068605341496	1	1	0
ENSG00000279883	-1.14288516011214	0.714131518297923	0.428753641814217	1	1	1
ENSG00000279887	-1.09638621741571	0.86196523413593	0.234420983279781	1	1	1
ENSG00000279894	-1.14497968048182	0.443005677260241	0.701974003221583	1	1	0
ENSG00000279900	-1.10816375594811	0.273048396868643	0.835115359079471	1	1	0
ENSG00000279926	-1.13986116201086	0.410126330422311	0.729734831588553	1	1	0
ENSG00000279960	-1.09585830511261	0.863081387732877	0.232776917379732	1	1	1
ENSG00000279968	-1.10697686191179	0.838008501239063	0.268968360672731	1	1	1
ENSG00000279991	-1.15170920011361	0.503921028059831	0.647788172053784	1	1	0
ENSG00000280010	-1.10065251464146	0.852688674810198	0.247963839831261	1	1	1
ENSG00000280042	-1.12830529799968	0.776744666440278	0.351560631559399	1	1	1
ENSG00000280047	-1.11488727570018	0.29711735822897	0.81776991747121	1	1	0
ENSG00000280057	-1.04639403478861	0.946038173112513	0.100355861676097	1	1	1
ENSG00000280070	-1.15440349426786	0.599882781427116	0.554520712840748	1	1	1
ENSG00000280073	-1.13933363376278	0.732268026079469	0.40706560768331	1	1	1
ENSG00000280078	-0.809207844404197	1.11796708246203	-0.308759238057832	1	1	1
ENSG00000280115	-1.12040258656511	0.802117669358384	0.318284917206724	1	1	1
ENSG00000280157	-1.12839018294441	0.351941242800377	0.776448940144037	1	1	0
ENSG00000280187	-1.14906952956054	0.475896982076902	0.67317254748364	1	1	0
ENSG00000280190	-1.14630351024443	0.693531142066053	0.452772368178376	1	1	1
ENSG00000280219	-1.07114029641271	0.909058901786255	0.162081394626456	1	1	1
ENSG00000280232	-1.14348322804443	0.432692772294524	0.710790455749908	1	1	0
ENSG00000280274	-1.12054315460688	0.318843991891678	0.801699162715198	1	1	0
ENSG00000280284	-1.07886910061071	0.895848772539225	0.183020328071489	1	1	1
ENSG00000280336	-1.15206230345218	0.643591026824691	0.508471276627491	1	1	1
ENSG00000280417	-1.07211859749866	0.907436848788549	0.164681748710109	1	1	1
ENSG00000280426	-1.14848264380493	0.470603912348127	0.6778787314568	1	1	0
ENSG00000280431	-1.15435735209356	0.601557514219641	0.552799837873919	1	1	1
ENSG00000280432	-1.02567025593538	0.0534873353670491	0.972182920568335	1	1	0
ENSG00000280449	-1.12342481024011	0.792877977389647	0.330546832850464	1	1	1
ENSG00000280639	-1.13771827419212	0.397985363722339	0.739732910469783	1	1	0
ENSG00000280916	-0.70205428556671	-0.442912297657832	1.14496658322454	1	1	0
ENSG00000280924	-1.12258527846403	0.795497078626066	0.327088199837961	1	1	1
ENSG00000281016	-1.15441362476554	0.59949777953894	0.554915845226604	1	1	1
ENSG00000281357	-1.14495902350731	0.702100597487743	0.442858426019571	1	1	1
ENSG00000281376	-0.883319141859838	1.08571738682691	-0.202398244967069	1	1	1
ENSG00000281491	-1.03146939508083	0.965237940308134	0.0662314547726906	1	1	1
ENSG00000281731	-1.13229043867674	0.370087136462567	0.762203302214168	1	1	0
ENSG00000281756	-1.15025419431144	0.487454602314394	0.662799591997048	1	1	0
ENSG00000281880	-1.14503487682345	0.701635013293806	0.443399863529644	1	1	1
ENSG00000282057	-1.14702472894654	0.688624064090787	0.458400664855755	1	1	1
ENSG00000282317	-1.06583750637311	0.917617086307801	0.148220420065307	1	1	1
ENSG00000282742	-1.12381334768806	0.791651466317351	0.332161881370713	1	1	1
ENSG00000282864	-1.15449044177961	0.558169978305799	0.596320463473812	1	1	0
ENSG00000282865	-1.15265210515367	0.635864639758728	0.516787465394938	1	1	1
ENSG00000283036	-1.14288928034874	0.714108825056026	0.428780455292719	1	1	1
ENSG00000283064	-1.00501158674268	0.0100996775637506	0.994911909178931	1	1	0
ENSG00000283108	-1.15469673638549	0.579914539565784	0.574782196819711	1	1	1
ENSG00000283128	-1.15432442013509	0.551640654279608	0.602683765855484	1	1	0
ENSG00000283154	-0.999639239993682	1.00036036998493	-0.000721129991249332	1	1	1
ENSG00000283208	-1.09972743317038	0.244987217737926	0.854740215432453	1	1	0
ENSG00000283235	-1.12149778647137	0.322668998652255	0.798828787819118	1	1	0
ENSG00000283236	-1.15415844720306	0.546440864272726	0.607717582930337	1	1	0
ENSG00000283267	-1.07337894293857	0.905326465871714	0.168052477066858	1	1	1
ENSG00000283312	-1.11931897466529	0.805309186529851	0.314009788135443	1	1	1
ENSG00000283341	-1.08456668811826	0.199083221290875	0.885483466827384	1	1	0
ENSG00000283392	-1.14353799887795	0.43305838758227	0.710479611295679	1	1	0
ENSG00000283399	-1.15443363848049	0.555717266720973	0.598716371759513	1	1	0
ENSG00000283442	-1.15231445589686	0.511903465036465	0.640410990860392	1	1	0
ENSG00000283445	-1.15366854861986	0.534565373874709	0.619103174745155	1	1	0
ENSG00000283458	-1.13414383707197	0.754923768736495	0.379220068335473	1	1	1
ENSG00000283653	-1.03625574859669	0.0769583857508865	0.959297362845808	1	1	0
ENSG00000283683	-1.12580940257058	0.785199307186443	0.340610095384141	1	1	1
ENSG00000283757	-1.15177927915973	0.504802586794466	0.646976692365267	1	1	0
ENSG00000283982	-1.08989838848698	0.875238653778781	0.214659734708198	1	1	1
ENSG00000284516	-1.11306616715567	0.822639792719188	0.290426374436481	1	1	1
ENSG00000284526	-1.15217558765623	0.509992700161743	0.642182887494486	1	1	0
ENSG00000284634	-1.12396926759529	0.791156652434254	0.332812615161037	1	1	1
ENSG00000284640	-1.14687180367989	0.457187033273283	0.689684770406606	1	1	0
ENSG00000284670	-0.960291570371503	1.03546558035343	-0.0751740099819295	1	1	1
ENSG00000284721	-1.01195488485305	0.98760020275512	0.0243546820979331	1	1	1
ENSG00000284722	-1.15016917580087	0.663589674071535	0.486579501729339	1	1	1
ENSG00000284747	-1.12952120002426	0.772453628353998	0.357067571670263	1	1	1
ENSG00000285184	-1.15469325739528	0.573795432502825	0.580897824892451	1	1	0
ENSG00000285244	-1.14470891288115	0.703621849870313	0.44108706301084	1	1	1
ENSG00000285269	-0.991401067206257	1.00838264071895	-0.0169815735126947	1	1	1
ENSG00000285280	-1.1409177010417	0.724504621599752	0.416413079441948	1	1	1
ENSG00000285287	-1.03847603386342	0.956474389296214	0.0820016445672093	1	1	1
ENSG00000285498	-1.13066227271337	0.362348085840179	0.768314186873186	1	1	0
ENSG00000285509	-0.948933144543456	-0.0953091865932406	1.0442423311367	1	1	0
ENSG00000285529	-1.12630453958989	0.783557721348215	0.342746818241677	1	1	1
ENSG00000285554	-1.15468842388141	0.581924912290132	0.572763511591283	1	1	1
ENSG00000285588	-1.14007152023836	0.72871057398718	0.411360946251181	1	1	1
ENSG00000285650	-1.15074547274155	0.658068822878008	0.492676649863547	1	1	1
